id,attack_cat
9936,Normal
9937,Generic
9938,Generic
9939,Generic
9940,Generic
9941,Normal
9942,Shellcode
9943,Shellcode
9944,Fuzzers
9945,Normal
9946,Worms
9947,Generic
9948,Generic
9949,Normal
9950,Analysis
9951,Fuzzers
9952,Fuzzers
9953,DoS
9954,Normal
9955,Reconnaissance
9956,Reconnaissance
9957,DoS
9958,Normal
9959,Fuzzers
9960,Shellcode
9961,Exploits
9962,Analysis
9963,Shellcode
9964,Shellcode
9965,Fuzzers
9966,Shellcode
9967,Exploits
9968,Normal
9969,Normal
9970,Fuzzers
9971,Shellcode
9972,Shellcode
9973,Generic
9974,Generic
9975,Exploits
9976,Exploits
9977,Shellcode
9978,Normal
9979,Normal
9980,Backdoor
9981,Generic
9982,Fuzzers
9983,Normal
9984,Shellcode
9985,Worms
9986,Fuzzers
9987,Backdoor
9988,Worms
9989,Exploits
9990,Normal
9991,DoS
9992,Normal
9993,Generic
9994,Exploits
9995,Analysis
9996,Normal
9997,Analysis
9998,Generic
9999,Normal
10000,Exploits
10001,Worms
10002,DoS
10003,Fuzzers
10004,Fuzzers
10005,Reconnaissance
10006,Normal
10007,Normal
10008,Analysis
10009,Shellcode
10010,Analysis
10011,Normal
10012,Backdoor
10013,Exploits
10014,Normal
10015,Normal
10016,Shellcode
10017,Normal
10018,Normal
10019,Shellcode
10020,Fuzzers
10021,Worms
10022,Normal
10023,Shellcode
10024,Fuzzers
10025,Normal
10026,Fuzzers
10027,Normal
10028,Generic
10029,Generic
10030,Generic
10031,Generic
10032,Analysis
10033,Reconnaissance
10034,Shellcode
10035,Exploits
10036,Exploits
10037,Backdoor
10038,Exploits
10039,Normal
10040,Exploits
10041,Normal
10042,Fuzzers
10043,Generic
10044,Fuzzers
10045,Reconnaissance
10046,Exploits
10047,Shellcode
10048,Generic
10049,Generic
10050,Generic
10051,Generic
10052,Fuzzers
10053,Generic
10054,Analysis
10055,Generic
10056,Worms
10057,Normal
10058,Backdoor
10059,Fuzzers
10060,Worms
10061,Generic
10062,Normal
10063,Generic
10064,Fuzzers
10065,Shellcode
10066,Normal
10067,Backdoor
10068,Backdoor
10069,Generic
10070,Worms
10071,Generic
10072,Generic
10073,Shellcode
10074,Generic
10075,Normal
10076,Reconnaissance
10077,Normal
10078,Generic
10079,Generic
10080,Fuzzers
10081,Fuzzers
10082,DoS
10083,Fuzzers
10084,Fuzzers
10085,Normal
10086,Generic
10087,Exploits
10088,Generic
10089,Backdoor
10090,Shellcode
10091,Worms
10092,Exploits
10093,Generic
10094,Fuzzers
10095,Normal
10096,Normal
10097,Reconnaissance
10098,Fuzzers
10099,Generic
10100,Fuzzers
10101,Fuzzers
10102,Fuzzers
10103,Exploits
10104,Reconnaissance
10105,Generic
10106,Generic
10107,Shellcode
10108,Backdoor
10109,Generic
10110,Reconnaissance
10111,Generic
10112,Generic
10113,Analysis
10114,Exploits
10115,Generic
10116,Normal
10117,Normal
10118,Exploits
10119,Worms
10120,Backdoor
10121,Worms
10122,Generic
10123,Generic
10124,Generic
10125,Generic
10126,Reconnaissance
10127,Generic
10128,Normal
10129,Generic
10130,Exploits
10131,Fuzzers
10132,Backdoor
10133,Backdoor
10134,Backdoor
10135,Fuzzers
10136,Normal
10137,Reconnaissance
10138,Reconnaissance
10139,Normal
10140,Fuzzers
10141,Normal
10142,Fuzzers
10143,Normal
10144,Shellcode
10145,Backdoor
10146,Fuzzers
10147,Analysis
10148,Fuzzers
10149,Normal
10150,Fuzzers
10151,Generic
10152,Normal
10153,Generic
10154,DoS
10155,Fuzzers
10156,Fuzzers
10157,Generic
10158,Fuzzers
10159,Normal
10160,Normal
10161,Backdoor
10162,Normal
10163,Fuzzers
10164,Generic
10165,Normal
10166,Generic
10167,Normal
10168,Generic
10169,Normal
10170,Fuzzers
10171,Generic
10172,Shellcode
10173,Normal
10174,Worms
10175,Generic
10176,Shellcode
10177,Generic
10178,Fuzzers
10179,DoS
10180,Fuzzers
10181,Worms
10182,Fuzzers
10183,Worms
10184,Fuzzers
10185,Normal
10186,Normal
10187,Normal
10188,Normal
10189,DoS
10190,Normal
10191,Generic
10192,Reconnaissance
10193,Normal
10194,Normal
10195,Normal
10196,Normal
10197,Normal
10198,Fuzzers
10199,Normal
10200,Normal
10201,Normal
10202,Backdoor
10203,Normal
10204,Backdoor
10205,Fuzzers
10206,Generic
10207,Fuzzers
10208,Exploits
10209,Generic
10210,Fuzzers
10211,Normal
10212,Shellcode
10213,Normal
10214,Fuzzers
10215,Normal
10216,Normal
10217,Normal
10218,Analysis
10219,Generic
10220,Generic
10221,Normal
10222,Analysis
10223,Generic
10224,Normal
10225,Reconnaissance
10226,Fuzzers
10227,Fuzzers
10228,Fuzzers
10229,Shellcode
10230,Backdoor
10231,Fuzzers
10232,Fuzzers
10233,Shellcode
10234,Fuzzers
10235,Normal
10236,Generic
10237,Reconnaissance
10238,Normal
10239,Normal
10240,Shellcode
10241,Fuzzers
10242,Exploits
10243,Generic
10244,Fuzzers
10245,Fuzzers
10246,Generic
10247,Exploits
10248,Generic
10249,Shellcode
10250,Normal
10251,Generic
10252,Worms
10253,Generic
10254,Generic
10255,DoS
10256,Generic
10257,Normal
10258,Backdoor
10259,Generic
10260,Reconnaissance
10261,Normal
10262,Normal
10263,Generic
10264,Normal
10265,Generic
10266,Generic
10267,Normal
10268,Exploits
10269,Generic
10270,Fuzzers
10271,Reconnaissance
10272,Normal
10273,Normal
10274,Normal
10275,Generic
10276,Normal
10277,DoS
10278,Fuzzers
10279,Analysis
10280,Fuzzers
10281,Generic
10282,Normal
10283,Normal
10284,Normal
10285,Fuzzers
10286,Exploits
10287,Normal
10288,Generic
10289,Worms
10290,Analysis
10291,Shellcode
10292,Normal
10293,Exploits
10294,Backdoor
10295,Fuzzers
10296,DoS
10297,Generic
10298,Fuzzers
10299,Reconnaissance
10300,Normal
10301,Backdoor
10302,Generic
10303,Generic
10304,Generic
10305,Worms
10306,Fuzzers
10307,Generic
10308,Backdoor
10309,Normal
10310,Backdoor
10311,Backdoor
10312,Fuzzers
10313,Backdoor
10314,Normal
10315,DoS
10316,Fuzzers
10317,Exploits
10318,Fuzzers
10319,Generic
10320,Backdoor
10321,Generic
10322,Exploits
10323,DoS
10324,Normal
10325,Analysis
10326,Generic
10327,Analysis
10328,Normal
10329,Shellcode
10330,Normal
10331,Reconnaissance
10332,DoS
10333,Analysis
10334,Reconnaissance
10335,Exploits
10336,Generic
10337,Normal
10338,Reconnaissance
10339,Backdoor
10340,Generic
10341,Generic
10342,Reconnaissance
10343,Exploits
10344,Reconnaissance
10345,Worms
10346,Normal
10347,Fuzzers
10348,Shellcode
10349,Backdoor
10350,Generic
10351,Generic
10352,Analysis
10353,Generic
10354,Generic
10355,Fuzzers
10356,Normal
10357,Fuzzers
10358,Fuzzers
10359,Normal
10360,Fuzzers
10361,Fuzzers
10362,DoS
10363,Generic
10364,Exploits
10365,Worms
10366,Generic
10367,Exploits
10368,Normal
10369,Normal
10370,Fuzzers
10371,Fuzzers
10372,Normal
10373,Generic
10374,Normal
10375,Reconnaissance
10376,Generic
10377,Shellcode
10378,Fuzzers
10379,Normal
10380,Reconnaissance
10381,Shellcode
10382,Normal
10383,Generic
10384,Reconnaissance
10385,Shellcode
10386,Generic
10387,Exploits
10388,Generic
10389,Worms
10390,Reconnaissance
10391,DoS
10392,Generic
10393,Shellcode
10394,Exploits
10395,Fuzzers
10396,DoS
10397,Normal
10398,DoS
10399,Analysis
10400,Generic
10401,DoS
10402,Generic
10403,DoS
10404,Generic
10405,Generic
10406,Generic
10407,Worms
10408,Reconnaissance
10409,Exploits
10410,Exploits
10411,Generic
10412,Shellcode
10413,Shellcode
10414,Generic
10415,Reconnaissance
10416,Backdoor
10417,Normal
10418,Normal
10419,Analysis
10420,Fuzzers
10421,Generic
10422,Normal
10423,Generic
10424,Backdoor
10425,Generic
10426,Normal
10427,Fuzzers
10428,Normal
10429,Generic
10430,DoS
10431,Exploits
10432,Normal
10433,Reconnaissance
10434,Reconnaissance
10435,Analysis
10436,Exploits
10437,Shellcode
10438,Normal
10439,Reconnaissance
10440,Normal
10441,Shellcode
10442,Shellcode
10443,Generic
10444,Normal
10445,Generic
10446,Normal
10447,Fuzzers
10448,Generic
10449,Normal
10450,Generic
10451,Normal
10452,Normal
10453,Exploits
10454,Fuzzers
10455,Analysis
10456,Normal
10457,Normal
10458,Shellcode
10459,Analysis
10460,Normal
10461,DoS
10462,Fuzzers
10463,Normal
10464,Fuzzers
10465,Normal
10466,Generic
10467,Reconnaissance
10468,Reconnaissance
10469,Worms
10470,Generic
10471,Backdoor
10472,Exploits
10473,Normal
10474,Exploits
10475,Normal
10476,Generic
10477,Reconnaissance
10478,Generic
10479,Normal
10480,Reconnaissance
10481,Worms
10482,Shellcode
10483,Fuzzers
10484,Fuzzers
10485,Reconnaissance
10486,Normal
10487,Normal
10488,Normal
10489,Reconnaissance
10490,Generic
10491,Generic
10492,Fuzzers
10493,Normal
10494,Shellcode
10495,Generic
10496,Reconnaissance
10497,Backdoor
10498,Analysis
10499,Shellcode
10500,Generic
10501,Generic
10502,DoS
10503,Normal
10504,Normal
10505,Normal
10506,Fuzzers
10507,DoS
10508,Normal
10509,Normal
10510,Generic
10511,Generic
10512,Generic
10513,Generic
10514,Fuzzers
10515,Normal
10516,Exploits
10517,Generic
10518,Normal
10519,Normal
10520,Generic
10521,Backdoor
10522,DoS
10523,Fuzzers
10524,Generic
10525,Shellcode
10526,Backdoor
10527,Reconnaissance
10528,Fuzzers
10529,Generic
10530,Fuzzers
10531,Fuzzers
10532,Backdoor
10533,Fuzzers
10534,Generic
10535,Generic
10536,Worms
10537,Generic
10538,Reconnaissance
10539,Normal
10540,Generic
10541,DoS
10542,Normal
10543,Normal
10544,Generic
10545,Analysis
10546,Fuzzers
10547,Generic
10548,Generic
10549,Backdoor
10550,Normal
10551,Backdoor
10552,Generic
10553,Exploits
10554,Reconnaissance
10555,Normal
10556,Fuzzers
10557,Fuzzers
10558,Fuzzers
10559,Normal
10560,Fuzzers
10561,Normal
10562,Reconnaissance
10563,Analysis
10564,Fuzzers
10565,Generic
10566,Normal
10567,Normal
10568,Fuzzers
10569,Generic
10570,Reconnaissance
10571,Fuzzers
10572,Normal
10573,Normal
10574,Worms
10575,Generic
10576,Fuzzers
10577,Exploits
10578,Reconnaissance
10579,Fuzzers
10580,Generic
10581,Normal
10582,Fuzzers
10583,Fuzzers
10584,Normal
10585,Fuzzers
10586,Fuzzers
10587,Normal
10588,Generic
10589,Analysis
10590,Shellcode
10591,Reconnaissance
10592,Worms
10593,Analysis
10594,Normal
10595,Shellcode
10596,Analysis
10597,Normal
10598,Generic
10599,Generic
10600,Shellcode
10601,Generic
10602,Normal
10603,Fuzzers
10604,Exploits
10605,Fuzzers
10606,Worms
10607,Shellcode
10608,Backdoor
10609,Analysis
10610,Analysis
10611,Shellcode
10612,Reconnaissance
10613,Exploits
10614,Worms
10615,Exploits
10616,Fuzzers
10617,Shellcode
10618,Normal
10619,DoS
10620,Generic
10621,Normal
10622,Fuzzers
10623,Analysis
10624,Shellcode
10625,Normal
10626,Normal
10627,Generic
10628,Worms
10629,Worms
10630,Generic
10631,Generic
10632,Reconnaissance
10633,Analysis
10634,Fuzzers
10635,Shellcode
10636,Normal
10637,DoS
10638,Normal
10639,Exploits
10640,Backdoor
10641,Generic
10642,Generic
10643,Exploits
10644,Reconnaissance
10645,Exploits
10646,DoS
10647,Shellcode
10648,Shellcode
10649,Backdoor
10650,Exploits
10651,DoS
10652,Generic
10653,Fuzzers
10654,Reconnaissance
10655,Exploits
10656,Backdoor
10657,Analysis
10658,Generic
10659,Fuzzers
10660,Normal
10661,DoS
10662,Worms
10663,Generic
10664,Generic
10665,Normal
10666,Backdoor
10667,Worms
10668,Generic
10669,Shellcode
10670,Worms
10671,Exploits
10672,Normal
10673,Normal
10674,Reconnaissance
10675,Fuzzers
10676,Worms
10677,Fuzzers
10678,DoS
10679,Reconnaissance
10680,Normal
10681,Fuzzers
10682,Exploits
10683,Normal
10684,Fuzzers
10685,Normal
10686,Exploits
10687,Shellcode
10688,Normal
10689,Fuzzers
10690,Reconnaissance
10691,Backdoor
10692,Normal
10693,Normal
10694,Shellcode
10695,Backdoor
10696,Normal
10697,Normal
10698,Backdoor
10699,Reconnaissance
10700,Fuzzers
10701,Exploits
10702,Exploits
10703,Fuzzers
10704,Fuzzers
10705,Worms
10706,Fuzzers
10707,Generic
10708,Exploits
10709,Generic
10710,Generic
10711,Fuzzers
10712,Fuzzers
10713,Generic
10714,Generic
10715,Generic
10716,Backdoor
10717,Worms
10718,Analysis
10719,Fuzzers
10720,Analysis
10721,Reconnaissance
10722,Shellcode
10723,Fuzzers
10724,Reconnaissance
10725,Reconnaissance
10726,Shellcode
10727,Normal
10728,Generic
10729,Shellcode
10730,Generic
10731,Normal
10732,Fuzzers
10733,Normal
10734,Worms
10735,Generic
10736,DoS
10737,Fuzzers
10738,Normal
10739,Normal
10740,Worms
10741,Backdoor
10742,Worms
10743,Worms
10744,DoS
10745,Generic
10746,Normal
10747,Normal
10748,Generic
10749,Generic
10750,Shellcode
10751,Generic
10752,Generic
10753,Normal
10754,Generic
10755,Analysis
10756,Fuzzers
10757,Fuzzers
10758,Shellcode
10759,Exploits
10760,DoS
10761,Generic
10762,Worms
10763,Exploits
10764,Generic
10765,Backdoor
10766,Generic
10767,Fuzzers
10768,Fuzzers
10769,Fuzzers
10770,Normal
10771,Normal
10772,DoS
10773,Generic
10774,Fuzzers
10775,Reconnaissance
10776,Normal
10777,DoS
10778,Normal
10779,Shellcode
10780,Reconnaissance
10781,Generic
10782,Exploits
10783,Fuzzers
10784,Generic
10785,Reconnaissance
10786,Normal
10787,Shellcode
10788,Worms
10789,Fuzzers
10790,Shellcode
10791,Fuzzers
10792,Shellcode
10793,Analysis
10794,Reconnaissance
10795,Shellcode
10796,Generic
10797,Analysis
10798,Normal
10799,Shellcode
10800,Fuzzers
10801,Fuzzers
10802,Fuzzers
10803,Normal
10804,Normal
10805,Reconnaissance
10806,Analysis
10807,Normal
10808,Fuzzers
10809,Normal
10810,DoS
10811,Normal
10812,Reconnaissance
10813,Normal
10814,Generic
10815,Normal
10816,Backdoor
10817,Normal
10818,Generic
10819,Shellcode
10820,Worms
10821,Backdoor
10822,Generic
10823,Shellcode
10824,Shellcode
10825,Worms
10826,Generic
10827,Fuzzers
10828,Generic
10829,Generic
10830,Generic
10831,Normal
10832,Normal
10833,Exploits
10834,Analysis
10835,Fuzzers
10836,Normal
10837,Shellcode
10838,Analysis
10839,Worms
10840,Generic
10841,Normal
10842,Generic
10843,Fuzzers
10844,Backdoor
10845,Generic
10846,Normal
10847,Normal
10848,Generic
10849,Analysis
10850,Normal
10851,Exploits
10852,Worms
10853,Exploits
10854,Generic
10855,Analysis
10856,Generic
10857,Fuzzers
10858,Reconnaissance
10859,Reconnaissance
10860,Generic
10861,Normal
10862,Analysis
10863,Normal
10864,Normal
10865,Reconnaissance
10866,Generic
10867,Normal
10868,Fuzzers
10869,Normal
10870,Generic
10871,Generic
10872,Normal
10873,Fuzzers
10874,DoS
10875,Worms
10876,Generic
10877,Worms
10878,Normal
10879,Normal
10880,Shellcode
10881,Shellcode
10882,Normal
10883,Generic
10884,Fuzzers
10885,Backdoor
10886,Fuzzers
10887,Normal
10888,Normal
10889,Normal
10890,Shellcode
10891,Analysis
10892,Generic
10893,Normal
10894,Exploits
10895,Generic
10896,Normal
10897,Normal
10898,Exploits
10899,Normal
10900,Fuzzers
10901,Exploits
10902,Shellcode
10903,Worms
10904,Generic
10905,DoS
10906,Analysis
10907,Generic
10908,Backdoor
10909,Normal
10910,Fuzzers
10911,Generic
10912,Generic
10913,Shellcode
10914,Analysis
10915,Generic
10916,Normal
10917,Generic
10918,Normal
10919,Worms
10920,Worms
10921,Normal
10922,Exploits
10923,Shellcode
10924,Exploits
10925,Reconnaissance
10926,Exploits
10927,Generic
10928,Normal
10929,Reconnaissance
10930,Shellcode
10931,Normal
10932,Generic
10933,Generic
10934,Generic
10935,Reconnaissance
10936,Analysis
10937,Shellcode
10938,Backdoor
10939,Exploits
10940,Shellcode
10941,Generic
10942,Normal
10943,Worms
10944,Generic
10945,Shellcode
10946,Generic
10947,Backdoor
10948,Worms
10949,DoS
10950,Normal
10951,Generic
10952,Normal
10953,Normal
10954,Normal
10955,Fuzzers
10956,Analysis
10957,Generic
10958,Normal
10959,Reconnaissance
10960,Backdoor
10961,Normal
10962,Exploits
10963,Normal
10964,Analysis
10965,Analysis
10966,Reconnaissance
10967,Fuzzers
10968,Fuzzers
10969,Generic
10970,Exploits
10971,Fuzzers
10972,DoS
10973,Shellcode
10974,Worms
10975,Normal
10976,Generic
10977,Normal
10978,Normal
10979,Generic
10980,Normal
10981,Analysis
10982,Normal
10983,Normal
10984,Generic
10985,Generic
10986,Fuzzers
10987,Reconnaissance
10988,Fuzzers
10989,Normal
10990,Generic
10991,Worms
10992,Generic
10993,Normal
10994,DoS
10995,Normal
10996,DoS
10997,Exploits
10998,Fuzzers
10999,Backdoor
11000,Generic
11001,Fuzzers
11002,Fuzzers
11003,Shellcode
11004,Reconnaissance
11005,Fuzzers
11006,Reconnaissance
11007,Normal
11008,Generic
11009,Fuzzers
11010,Worms
11011,Shellcode
11012,Fuzzers
11013,Normal
11014,Generic
11015,Generic
11016,Generic
11017,DoS
11018,Fuzzers
11019,Reconnaissance
11020,Normal
11021,Normal
11022,Fuzzers
11023,Fuzzers
11024,Normal
11025,Generic
11026,Normal
11027,Exploits
11028,Normal
11029,Shellcode
11030,Normal
11031,Shellcode
11032,Reconnaissance
11033,Normal
11034,Reconnaissance
11035,Worms
11036,DoS
11037,Generic
11038,Analysis
11039,Exploits
11040,Shellcode
11041,Shellcode
11042,Worms
11043,Worms
11044,DoS
11045,Generic
11046,Normal
11047,Worms
11048,Normal
11049,Fuzzers
11050,Fuzzers
11051,Normal
11052,Normal
11053,Backdoor
11054,Worms
11055,Normal
11056,Fuzzers
11057,Fuzzers
11058,Generic
11059,Fuzzers
11060,Normal
11061,Reconnaissance
11062,Worms
11063,Fuzzers
11064,Worms
11065,Generic
11066,Fuzzers
11067,Worms
11068,Exploits
11069,Normal
11070,DoS
11071,Generic
11072,Backdoor
11073,Generic
11074,Normal
11075,Normal
11076,Reconnaissance
11077,Fuzzers
11078,Normal
11079,Worms
11080,Fuzzers
11081,Shellcode
11082,Normal
11083,Normal
11084,Analysis
11085,DoS
11086,Normal
11087,Fuzzers
11088,Generic
11089,Worms
11090,Backdoor
11091,Reconnaissance
11092,Fuzzers
11093,Reconnaissance
11094,Generic
11095,Fuzzers
11096,Normal
11097,Normal
11098,Analysis
11099,Shellcode
11100,Worms
11101,Normal
11102,Fuzzers
11103,Normal
11104,Fuzzers
11105,Exploits
11106,Shellcode
11107,Exploits
11108,Reconnaissance
11109,Worms
11110,Fuzzers
11111,Normal
11112,Generic
11113,Fuzzers
11114,Shellcode
11115,Fuzzers
11116,Shellcode
11117,Generic
11118,Generic
11119,Backdoor
11120,Shellcode
11121,Worms
11122,Normal
11123,Normal
11124,Normal
11125,Normal
11126,Normal
11127,Normal
11128,Generic
11129,Shellcode
11130,Shellcode
11131,Worms
11132,Generic
11133,Fuzzers
11134,Fuzzers
11135,DoS
11136,DoS
11137,Normal
11138,Exploits
11139,Normal
11140,Normal
11141,Shellcode
11142,Backdoor
11143,Reconnaissance
11144,DoS
11145,Generic
11146,Backdoor
11147,Normal
11148,Worms
11149,Reconnaissance
11150,Normal
11151,DoS
11152,Normal
11153,DoS
11154,Normal
11155,Generic
11156,Shellcode
11157,Exploits
11158,Generic
11159,Normal
11160,Exploits
11161,Reconnaissance
11162,Normal
11163,Worms
11164,Reconnaissance
11165,Backdoor
11166,Fuzzers
11167,Exploits
11168,Fuzzers
11169,Generic
11170,Generic
11171,Exploits
11172,Fuzzers
11173,Fuzzers
11174,Shellcode
11175,Backdoor
11176,Fuzzers
11177,Reconnaissance
11178,Shellcode
11179,Backdoor
11180,Generic
11181,Backdoor
11182,Shellcode
11183,Fuzzers
11184,Analysis
11185,Exploits
11186,Normal
11187,Normal
11188,Normal
11189,Reconnaissance
11190,Generic
11191,Normal
11192,Normal
11193,Generic
11194,Fuzzers
11195,Normal
11196,Shellcode
11197,Fuzzers
11198,Fuzzers
11199,Reconnaissance
11200,Fuzzers
11201,Exploits
11202,Generic
11203,Backdoor
11204,Fuzzers
11205,Generic
11206,Normal
11207,Exploits
11208,DoS
11209,Backdoor
11210,Normal
11211,Fuzzers
11212,Fuzzers
11213,Shellcode
11214,Analysis
11215,Normal
11216,Generic
11217,DoS
11218,Exploits
11219,Fuzzers
11220,Worms
11221,Generic
11222,Normal
11223,Fuzzers
11224,Backdoor
11225,Fuzzers
11226,Worms
11227,Normal
11228,Shellcode
11229,Generic
11230,Analysis
11231,Normal
11232,Normal
11233,Generic
11234,Analysis
11235,Normal
11236,Fuzzers
11237,Generic
11238,Fuzzers
11239,Normal
11240,Backdoor
11241,Normal
11242,Backdoor
11243,Shellcode
11244,Fuzzers
11245,Fuzzers
11246,Generic
11247,Generic
11248,Fuzzers
11249,Normal
11250,Generic
11251,Shellcode
11252,Normal
11253,Fuzzers
11254,Fuzzers
11255,Generic
11256,Normal
11257,Exploits
11258,Reconnaissance
11259,Generic
11260,Generic
11261,Generic
11262,Generic
11263,Analysis
11264,Reconnaissance
11265,Reconnaissance
11266,DoS
11267,Normal
11268,Backdoor
11269,Shellcode
11270,Normal
11271,Exploits
11272,Exploits
11273,Normal
11274,Reconnaissance
11275,Normal
11276,Generic
11277,Fuzzers
11278,Shellcode
11279,Exploits
11280,Fuzzers
11281,Reconnaissance
11282,Generic
11283,Shellcode
11284,Generic
11285,Generic
11286,Normal
11287,Normal
11288,Normal
11289,Generic
11290,Generic
11291,Backdoor
11292,Fuzzers
11293,Worms
11294,Fuzzers
11295,Fuzzers
11296,Normal
11297,Generic
11298,Backdoor
11299,Exploits
11300,Generic
11301,DoS
11302,Generic
11303,Exploits
11304,Generic
11305,Generic
11306,Fuzzers
11307,Fuzzers
11308,Backdoor
11309,Fuzzers
11310,Analysis
11311,Generic
11312,Exploits
11313,Exploits
11314,Exploits
11315,Normal
11316,Generic
11317,Exploits
11318,Exploits
11319,Normal
11320,Analysis
11321,Fuzzers
11322,Reconnaissance
11323,Normal
11324,Exploits
11325,Exploits
11326,Normal
11327,DoS
11328,Shellcode
11329,Generic
11330,Normal
11331,Normal
11332,Normal
11333,Normal
11334,Exploits
11335,Fuzzers
11336,Worms
11337,Normal
11338,Normal
11339,Generic
11340,Generic
11341,Generic
11342,Normal
11343,Generic
11344,Normal
11345,Analysis
11346,Shellcode
11347,Reconnaissance
11348,Reconnaissance
11349,Normal
11350,Normal
11351,Fuzzers
11352,Normal
11353,Exploits
11354,Normal
11355,Fuzzers
11356,Generic
11357,Exploits
11358,Normal
11359,Reconnaissance
11360,Generic
11361,Exploits
11362,Analysis
11363,Exploits
11364,Exploits
11365,Generic
11366,Generic
11367,Shellcode
11368,Worms
11369,Reconnaissance
11370,Normal
11371,Generic
11372,Generic
11373,Backdoor
11374,Generic
11375,Worms
11376,Fuzzers
11377,Generic
11378,Reconnaissance
11379,Normal
11380,Worms
11381,Generic
11382,Shellcode
11383,Fuzzers
11384,Generic
11385,Backdoor
11386,Reconnaissance
11387,Normal
11388,Generic
11389,Generic
11390,Normal
11391,Analysis
11392,Generic
11393,Reconnaissance
11394,Generic
11395,Shellcode
11396,Generic
11397,Reconnaissance
11398,Reconnaissance
11399,Fuzzers
11400,Generic
11401,Generic
11402,DoS
11403,Shellcode
11404,Analysis
11405,Normal
11406,Fuzzers
11407,Fuzzers
11408,Shellcode
11409,Exploits
11410,Normal
11411,Worms
11412,Normal
11413,Backdoor
11414,Generic
11415,Reconnaissance
11416,Generic
11417,Normal
11418,Shellcode
11419,Normal
11420,Worms
11421,Generic
11422,Backdoor
11423,DoS
11424,Shellcode
11425,Reconnaissance
11426,Generic
11427,Generic
11428,Generic
11429,Worms
11430,Backdoor
11431,Analysis
11432,Generic
11433,Normal
11434,Shellcode
11435,Reconnaissance
11436,Analysis
11437,Shellcode
11438,Generic
11439,Fuzzers
11440,Generic
11441,Backdoor
11442,Reconnaissance
11443,Shellcode
11444,Normal
11445,Analysis
11446,Generic
11447,Exploits
11448,Generic
11449,Generic
11450,Exploits
11451,Generic
11452,Generic
11453,Fuzzers
11454,DoS
11455,Backdoor
11456,Generic
11457,Generic
11458,Fuzzers
11459,Generic
11460,Generic
11461,Normal
11462,Reconnaissance
11463,Normal
11464,Normal
11465,Reconnaissance
11466,Exploits
11467,DoS
11468,Worms
11469,Generic
11470,Analysis
11471,Fuzzers
11472,Generic
11473,Worms
11474,Shellcode
11475,Normal
11476,Normal
11477,Normal
11478,Shellcode
11479,Reconnaissance
11480,Exploits
11481,Normal
11482,Fuzzers
11483,Fuzzers
11484,Generic
11485,Normal
11486,Fuzzers
11487,DoS
11488,Reconnaissance
11489,Generic
11490,Shellcode
11491,Fuzzers
11492,Exploits
11493,Analysis
11494,Generic
11495,Fuzzers
11496,Fuzzers
11497,Analysis
11498,Normal
11499,Reconnaissance
11500,Normal
11501,Fuzzers
11502,Generic
11503,Normal
11504,Normal
11505,Fuzzers
11506,Worms
11507,Exploits
11508,Normal
11509,Backdoor
11510,Normal
11511,Worms
11512,Shellcode
11513,Analysis
11514,Normal
11515,Backdoor
11516,Normal
11517,Exploits
11518,Exploits
11519,Fuzzers
11520,Reconnaissance
11521,Normal
11522,Normal
11523,Generic
11524,Analysis
11525,Backdoor
11526,Fuzzers
11527,DoS
11528,Exploits
11529,Reconnaissance
11530,Shellcode
11531,Normal
11532,Exploits
11533,Normal
11534,Analysis
11535,Worms
11536,Exploits
11537,Reconnaissance
11538,DoS
11539,Normal
11540,Normal
11541,Worms
11542,Normal
11543,Fuzzers
11544,Analysis
11545,Reconnaissance
11546,Normal
11547,Fuzzers
11548,Worms
11549,Normal
11550,Exploits
11551,Normal
11552,Exploits
11553,Shellcode
11554,Backdoor
11555,Normal
11556,Fuzzers
11557,Reconnaissance
11558,Generic
11559,Normal
11560,Exploits
11561,Shellcode
11562,Worms
11563,Generic
11564,Exploits
11565,Fuzzers
11566,Shellcode
11567,Normal
11568,Worms
11569,Normal
11570,Fuzzers
11571,Analysis
11572,Generic
11573,Fuzzers
11574,Worms
11575,Normal
11576,Exploits
11577,Backdoor
11578,Generic
11579,Normal
11580,Generic
11581,Reconnaissance
11582,Reconnaissance
11583,DoS
11584,Exploits
11585,Normal
11586,Shellcode
11587,Normal
11588,Exploits
11589,Fuzzers
11590,Normal
11591,Generic
11592,Reconnaissance
11593,Generic
11594,Worms
11595,Normal
11596,Fuzzers
11597,Normal
11598,Normal
11599,Normal
11600,Generic
11601,Normal
11602,Exploits
11603,Normal
11604,Generic
11605,Generic
11606,Reconnaissance
11607,Normal
11608,Generic
11609,Fuzzers
11610,Generic
11611,Generic
11612,Worms
11613,Analysis
11614,Analysis
11615,Normal
11616,Normal
11617,Worms
11618,DoS
11619,Shellcode
11620,Generic
11621,Fuzzers
11622,Exploits
11623,Normal
11624,Fuzzers
11625,Analysis
11626,Exploits
11627,Generic
11628,Worms
11629,Reconnaissance
11630,Generic
11631,Fuzzers
11632,Generic
11633,Shellcode
11634,Fuzzers
11635,DoS
11636,Normal
11637,Generic
11638,Reconnaissance
11639,Fuzzers
11640,Backdoor
11641,Analysis
11642,Shellcode
11643,Normal
11644,Normal
11645,Normal
11646,Normal
11647,Backdoor
11648,Reconnaissance
11649,Generic
11650,Generic
11651,Normal
11652,Analysis
11653,Normal
11654,Generic
11655,Generic
11656,Exploits
11657,Reconnaissance
11658,Exploits
